,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
51661,MYS,Asia,Malaysia,2021-01-09,133559.0,2451.0,2312.286,542.0,5.0,8.429,4126.522,75.728,71.442,16.746,0.154,0.26,1.19,,,,,,,,,32260.0,3592352.0,110.992,0.997,28793.0,0.89,0.08,12.5,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51662,MYS,Asia,Malaysia,2021-01-10,135992.0,2433.0,2416.429,551.0,9.0,8.143,4201.693,75.171,74.659,17.024,0.278,0.252,1.2,,,,,,,,,34433.0,3626785.0,112.055,1.064,30344.0,0.938,0.08,12.6,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51663,MYS,Asia,Malaysia,2021-01-11,138224.0,2232.0,2486.571,555.0,4.0,7.714,4270.655,68.961,76.827,17.148,0.124,0.238,1.2,,,,,,,,,30696.0,3657481.0,113.004,0.948,31684.0,0.979,0.078,12.7,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51664,MYS,Asia,Malaysia,2021-01-12,141533.0,3309.0,2669.714,559.0,4.0,7.143,4372.892,102.237,82.485,17.271,0.124,0.221,1.21,,,,,,,,,32909.0,3690390.0,114.021,1.017,32537.0,1.005,0.082,12.2,people tested,,,,,,,,,,67.13,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51665,MYS,Asia,Malaysia,2021-01-13,144518.0,2985.0,2725.714,563.0,4.0,7.143,4465.118,92.226,84.215,17.395,0.124,0.221,1.21,,,,,,,,,44713.0,3735103.0,115.402,1.381,34600.0,1.069,0.079,12.7,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51666,MYS,Asia,Malaysia,2021-01-14,147855.0,3337.0,2770.0,578.0,15.0,8.143,4568.22,103.102,85.584,17.858,0.463,0.252,1.21,,,,,,,,,62849.0,3797952.0,117.344,1.942,38994.0,1.205,0.071,14.1,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51667,MYS,Asia,Malaysia,2021-01-15,151066.0,3211.0,2851.143,586.0,8.0,7.0,4667.429,99.209,88.091,18.105,0.247,0.216,1.21,,,,,,,,,67411.0,3865363.0,119.427,2.083,43610.0,1.347,0.065,15.3,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51668,MYS,Asia,Malaysia,2021-01-16,155095.0,4029.0,3076.571,594.0,8.0,7.429,4791.912,124.482,95.056,18.353,0.247,0.23,1.21,,,,,,,,,63411.0,3928774.0,121.386,1.959,48060.0,1.485,0.064,15.6,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51669,MYS,Asia,Malaysia,2021-01-17,158434.0,3339.0,3206.0,601.0,7.0,7.143,4895.075,103.164,99.055,18.569,0.216,0.221,1.2,,,,,,,,,62179.0,3990953.0,123.307,1.921,52024.0,1.607,0.062,16.2,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51670,MYS,Asia,Malaysia,2021-01-18,161740.0,3306.0,3359.429,605.0,4.0,7.143,4997.22,102.144,103.795,18.692,0.124,0.221,1.19,,,,,,,,,59731.0,4050684.0,125.152,1.845,56172.0,1.736,0.06,16.7,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51671,MYS,Asia,Malaysia,2021-01-19,165371.0,3631.0,3405.429,619.0,14.0,8.571,5109.405,112.186,105.216,19.125,0.433,0.265,1.18,,,,,,,,,56788.0,4107472.0,126.907,1.755,59583.0,1.841,0.057,17.5,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51672,MYS,Asia,Malaysia,2021-01-20,169379.0,4008.0,3551.571,630.0,11.0,9.571,5233.239,123.834,109.732,19.465,0.34,0.296,1.17,,,,,,,,,57645.0,4165117.0,128.688,1.781,61431.0,1.898,0.058,17.3,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51673,MYS,Asia,Malaysia,2021-01-21,172549.0,3170.0,3527.714,642.0,12.0,9.143,5331.181,97.942,108.994,19.836,0.371,0.282,1.15,,,,,,,,,71805.0,4236922.0,130.907,2.219,62710.0,1.938,0.056,17.8,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51674,MYS,Asia,Malaysia,2021-01-22,176180.0,3631.0,3587.714,660.0,18.0,10.571,5443.367,112.186,110.848,20.392,0.556,0.327,1.15,,,,,,,,,70807.0,4307729.0,133.094,2.188,63195.0,1.953,0.057,17.6,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51675,MYS,Asia,Malaysia,2021-01-23,180455.0,4275.0,3622.857,667.0,7.0,10.429,5575.45,132.083,111.934,20.608,0.216,0.322,1.14,,,,,,,,,61533.0,4369262.0,134.995,1.901,62927.0,1.944,0.058,17.4,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51676,MYS,Asia,Malaysia,2021-01-24,183801.0,3346.0,3623.857,678.0,11.0,11.0,5678.83,103.38,111.965,20.948,0.34,0.34,1.13,,,,,,,,,62054.0,4431316.0,136.913,1.917,62909.0,1.944,0.058,17.4,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51677,MYS,Asia,Malaysia,2021-01-25,186849.0,3048.0,3587.0,689.0,11.0,12.0,5773.003,94.173,110.826,21.288,0.34,0.371,1.13,,,,,,,,,49349.0,4480665.0,138.437,1.525,61426.0,1.898,0.058,17.1,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51678,MYS,Asia,Malaysia,2021-01-26,190434.0,3585.0,3580.429,700.0,11.0,11.571,5883.767,110.764,110.623,21.628,0.34,0.358,1.13,,,,,,,,,53783.0,4534448.0,140.099,1.662,60997.0,1.885,0.059,17.0,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51679,MYS,Asia,Malaysia,2021-01-27,194114.0,3680.0,3533.571,707.0,7.0,11.0,5997.467,113.7,109.175,21.844,0.216,0.34,1.13,,,,,,,,,72777.0,4607225.0,142.348,2.249,63158.0,1.951,0.056,17.9,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51680,MYS,Asia,Malaysia,2021-01-28,198208.0,4094.0,3665.571,717.0,10.0,10.714,6123.958,126.491,113.254,22.153,0.309,0.331,1.13,,,,,,,,,58913.0,4666138.0,144.168,1.82,61317.0,1.894,0.06,16.7,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51681,MYS,Asia,Malaysia,2021-01-29,203933.0,5725.0,3964.714,733.0,16.0,10.429,6300.841,176.883,122.496,22.647,0.494,0.322,1.13,,,,,,,,,57197.0,4723335.0,145.935,1.767,59372.0,1.834,0.067,15.0,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51682,MYS,Asia,Malaysia,2021-01-30,209661.0,5728.0,4172.286,746.0,13.0,11.286,6477.817,176.976,128.91,23.049,0.402,0.349,1.12,,,,,,,,,54197.0,4777532.0,147.61,1.675,58324.0,1.802,0.072,14.0,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51683,MYS,Asia,Malaysia,2021-01-31,214959.0,5298.0,4451.143,760.0,14.0,11.714,6641.507,163.69,137.525,23.481,0.433,0.362,1.1,,,,,,,,,52896.0,4830428.0,149.244,1.634,57016.0,1.762,0.078,12.8,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51684,MYS,Asia,Malaysia,2021-02-01,219173.0,4214.0,4617.714,770.0,10.0,11.571,6771.705,130.198,142.672,23.79,0.309,0.358,1.07,,,,,,,,,40161.0,4870589.0,150.485,1.241,55703.0,1.721,0.083,12.1,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51685,MYS,Asia,Malaysia,2021-02-02,222628.0,3455.0,4599.143,791.0,21.0,13.0,6878.453,106.748,142.098,24.439,0.649,0.402,1.04,,,,,,,,,39697.0,4910286.0,151.711,1.227,53691.0,1.659,0.086,11.7,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51686,MYS,Asia,Malaysia,2021-02-03,226912.0,4284.0,4685.429,809.0,18.0,14.571,7010.814,132.361,144.764,24.995,0.556,0.45,1.02,,,,,,,,,67264.0,4977550.0,153.789,2.078,52904.0,1.635,0.089,11.3,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51687,MYS,Asia,Malaysia,2021-02-04,231483.0,4571.0,4753.571,826.0,17.0,15.571,7152.043,141.228,146.869,25.521,0.525,0.481,1.0,,,,,,,,,60752.0,5038302.0,155.667,1.877,53166.0,1.643,0.089,11.2,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51688,MYS,Asia,Malaysia,2021-02-05,234874.0,3391.0,4420.143,845.0,19.0,16.0,7256.813,104.77,136.567,26.108,0.587,0.494,0.97,,,,,,,,,62481.0,5100783.0,157.597,1.93,53921.0,1.666,0.082,12.2,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51689,MYS,Asia,Malaysia,2021-02-06,238721.0,3847.0,4151.429,857.0,12.0,15.857,7375.672,118.859,128.265,26.478,0.371,0.49,0.95,,,,,,,,,59199.0,5159982.0,159.426,1.829,54636.0,1.688,0.076,13.2,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51690,MYS,Asia,Malaysia,2021-02-07,242452.0,3731.0,3927.571,872.0,15.0,16.0,7490.948,115.275,121.349,26.942,0.463,0.494,0.94,,,,,,,,,55880.0,5215862.0,161.153,1.727,55062.0,1.701,0.071,14.0,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51691,MYS,Asia,Malaysia,2021-02-08,245552.0,3100.0,3768.429,896.0,24.0,18.0,7586.727,95.78,116.432,27.683,0.742,0.556,0.92,,,,,,,,,32536.0,5248398.0,162.158,1.005,53973.0,1.668,0.07,14.3,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51692,MYS,Asia,Malaysia,2021-02-09,248316.0,2764.0,3669.714,909.0,13.0,16.857,7672.126,85.398,113.382,28.085,0.402,0.521,0.91,,,,,,,,,49163.0,5297561.0,163.677,1.519,55325.0,1.709,0.066,15.1,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51693,MYS,Asia,Malaysia,2021-02-10,251604.0,3288.0,3527.429,923.0,14.0,16.286,7773.714,101.588,108.986,28.518,0.433,0.503,0.9,,,,,,,,,61483.0,5359044.0,165.576,1.9,54499.0,1.684,0.065,15.5,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51694,MYS,Asia,Malaysia,2021-02-11,254988.0,3384.0,3357.857,936.0,13.0,15.714,7878.268,104.554,103.746,28.919,0.402,0.486,0.89,,,,,,,,,61212.0,5420256.0,167.468,1.891,54565.0,1.686,0.062,16.2,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51695,MYS,Asia,Malaysia,2021-02-12,258306.0,3318.0,3347.429,953.0,17.0,15.429,7980.783,102.515,103.424,29.444,0.525,0.477,0.89,,,,,,,,,54435.0,5474691.0,169.149,1.682,53415.0,1.65,0.063,16.0,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51696,MYS,Asia,Malaysia,2021-02-13,261805.0,3499.0,3297.714,958.0,5.0,14.429,8088.89,108.107,101.888,29.599,0.154,0.446,0.88,,,,,,,,,29301.0,5503992.0,170.055,0.905,49144.0,1.518,0.067,14.9,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51697,MYS,Asia,Malaysia,2021-02-14,264269.0,2464.0,3116.714,965.0,7.0,13.286,8165.019,76.129,96.296,29.815,0.216,0.41,0.87,,,,,,,,,24275.0,5528267.0,170.805,0.75,44629.0,1.379,0.07,14.3,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51698,MYS,Asia,Malaysia,2021-02-15,266445.0,2176.0,2984.714,975.0,10.0,11.286,8232.25,67.231,92.218,30.124,0.309,0.349,0.87,,,,,,,,,23791.0,5552058.0,171.54,0.735,43380.0,1.34,0.069,14.5,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51699,MYS,Asia,Malaysia,2021-02-16,269165.0,2720.0,2978.429,983.0,8.0,10.571,8316.289,84.039,92.023,30.371,0.247,0.327,0.87,,,,,,,,,42741.0,5594799.0,172.86,1.321,42463.0,1.312,0.07,14.3,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51700,MYS,Asia,Malaysia,2021-02-17,272163.0,2998.0,2937.0,1005.0,22.0,11.714,8408.917,92.628,90.743,31.051,0.68,0.362,0.87,,,,,,,,,52593.0,5647392.0,174.485,1.625,41193.0,1.273,0.071,14.0,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51701,MYS,Asia,Malaysia,2021-02-18,274875.0,2712.0,2841.0,1030.0,25.0,13.429,8492.709,83.792,87.777,31.824,0.772,0.415,0.87,,,,,,,,,56694.0,5704086.0,176.237,1.752,40547.0,1.253,0.07,14.3,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51702,MYS,Asia,Malaysia,2021-02-19,277811.0,2936.0,2786.429,1043.0,13.0,12.857,8583.421,90.712,86.091,32.225,0.402,0.397,0.87,,,,,,,,,61620.0,5765706.0,178.141,1.904,41574.0,1.284,0.067,14.9,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51703,MYS,Asia,Malaysia,2021-02-20,280272.0,2461.0,2638.143,1051.0,8.0,13.286,8659.458,76.037,81.51,32.472,0.247,0.41,0.87,,,,,,,,,56003.0,5821709.0,179.871,1.73,45388.0,1.402,0.058,17.2,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51704,MYS,Asia,Malaysia,2021-02-21,283569.0,3297.0,2757.143,1056.0,5.0,13.0,8761.324,101.866,85.186,32.627,0.154,0.402,0.88,,,,,,,,,49498.0,5871207.0,181.4,1.529,48991.0,1.514,0.056,17.8,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51705,MYS,Asia,Malaysia,2021-02-22,285761.0,2192.0,2759.429,1062.0,6.0,12.429,8829.05,67.725,85.257,32.812,0.185,0.384,0.87,,,,,,,,,38572.0,5909779.0,182.592,1.192,51103.0,1.579,0.054,18.5,people tested,,,,,,,,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51706,MYS,Asia,Malaysia,2021-02-23,288229.0,2468.0,2723.429,1076.0,14.0,13.286,8905.302,76.253,84.145,33.245,0.433,0.41,0.87,,,,,,,,,50440.0,5960219.0,184.151,1.558,52203.0,1.613,0.052,19.2,people tested,0.0,0.0,,,,0.0,0.0,,,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51707,MYS,Asia,Malaysia,2021-02-24,291774.0,3545.0,2801.571,1088.0,12.0,11.857,9014.831,109.529,86.559,33.616,0.371,0.366,0.86,,,,,,,,,64995.0,6025214.0,186.159,2.008,53975.0,1.668,0.052,19.3,people tested,,,,,895.0,,,,28.0,77.31,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
